upi_id,customer_id,bank_name,account_type,date_added,status,account_age_days,cleaning_status
amanda7440@upi,cust100451,Kotak,Savings,2023-04-22,Active,927,Cleaned and Validated
margaret7056@upi,cust107028,Sbi,Savings,2025-07-23,Active,104,Cleaned and Validated
ashlee6586@upi,cust105033,Sbi,Savings,2023-12-28,Active,677,Cleaned and Validated
christine1625@upi,cust100542,Sbi,Current,2022-09-26,Active,1135,Cleaned and Validated
dr.6598@upi,cust103933,Sbi,Current,2025-05-28,Active,160,Cleaned and Validated
matthew7619@upi,cust103587,Axis,Savings,2024-10-05,Active,395,Cleaned and Validated
debra8509@upi,cust108329,Axis,Savings,2024-04-11,Active,572,Cleaned and Validated
jackson5611@upi,cust108128,Kotak,Savings,2024-07-05,Active,487,Cleaned and Validated
joseph2405@upi,cust105270,Axis,Credit_Card_Linked,2024-07-21,Active,471,Cleaned and Validated
alexander6239@upi,cust100939,Icici,Savings,2022-12-13,Active,1057,Cleaned and Validated
terry2241@upi,cust103246,Sbi,Savings,2024-08-05,Active,456,Cleaned and Validated
michael6603@upi,cust108834,Sbi,Savings,2024-09-10,Active,420,Cleaned and Validated
michael5106@upi,cust105567,Hdfc,Current,2024-09-16,Active,414,Cleaned and Validated
christina2999@upi,cust100902,Pnb,Savings,2024-07-30,Active,462,Cleaned and Validated
heather2519@upi,cust101505,Sbi,Current,2025-05-11,Active,177,Cleaned and Validated
ryan6356@upi,cust106149,Pnb,Current,2024-06-24,Active,498,Cleaned and Validated
tiffany3672@upi,cust108340,Icici,Savings,2023-10-17,Active,749,Cleaned and Validated
jennifer7113@upi,cust106718,Axis,Savings,2021-06-17,Active,1601,Cleaned and Validated
alex2775@upi,cust109420,Icici,Savings,2024-12-11,Active,328,Cleaned and Validated
alisha8843@upi,cust106079,Sbi,Current,2024-12-23,Active,316,Cleaned and Validated
daniel6315@upi,cust103268,Axis,Credit_Card_Linked,2023-11-25,Active,710,Cleaned and Validated
tracey6538@upi,cust105974,Icici,Current,2024-07-20,Active,472,Cleaned and Validated
darlene4252@upi,cust106214,Sbi,Credit_Card_Linked,2024-09-09,Active,421,Cleaned and Validated
gregory4269@upi,cust102475,Pnb,Current,2025-02-22,Active,255,Cleaned and Validated
carl1148@upi,cust105889,Hdfc,Credit_Card_Linked,2023-09-12,Active,784,Cleaned and Validated
christine1681@upi,cust107396,Icici,Current,2024-04-02,Active,581,Cleaned and Validated
john4758@upi,cust100813,Sbi,Current,2022-05-17,Active,1267,Cleaned and Validated
rhonda4201@upi,cust103664,Icici,Credit_Card_Linked,2025-04-08,Active,210,Cleaned and Validated
alexander1427@upi,cust105593,Axis,Savings,2025-05-10,Active,178,Cleaned and Validated
spencer2760@upi,cust109928,Icici,Current,2024-07-04,Active,488,Cleaned and Validated
lauren9269@upi,cust109726,Axis,Credit_Card_Linked,2025-07-04,Active,123,Cleaned and Validated
ronald7119@upi,cust101914,Pnb,Savings,2024-10-30,Active,370,Cleaned and Validated
lisa6136@upi,cust109199,Kotak,Credit_Card_Linked,2024-07-02,Active,490,Cleaned and Validated
mr.4610@upi,cust105490,Icici,Current,2024-06-08,Active,514,Cleaned and Validated
eddie4234@upi,cust101715,Icici,Savings,2024-10-24,Suspended,376,Cleaned and Validated
matthew2829@upi,cust105613,Icici,Savings,2025-08-05,Suspended,91,Cleaned and Validated
james1897@upi,cust109242,Axis,Credit_Card_Linked,2023-04-18,Active,931,Cleaned and Validated
daniel6774@upi,cust106073,Kotak,Current,2021-02-14,Active,1724,Cleaned and Validated
brian6351@upi,cust105327,Hdfc,Credit_Card_Linked,2025-08-02,Active,94,Cleaned and Validated
francis4148@upi,cust109940,Hdfc,Credit_Card_Linked,2024-05-23,Active,530,Cleaned and Validated
christopher6757@upi,cust109003,Hdfc,Current,2025-04-16,Active,202,Cleaned and Validated
lydia1952@upi,cust107736,Hdfc,Savings,2024-04-02,Active,581,Cleaned and Validated
kayla8206@upi,cust104545,Icici,Savings,2022-09-12,Active,1149,Cleaned and Validated
shawn2237@upi,cust106356,Pnb,Savings,2024-02-24,Active,619,Cleaned and Validated
jordan8032@upi,cust108767,Sbi,Credit_Card_Linked,2024-08-31,Active,430,Cleaned and Validated
kara9522@upi,cust109542,Icici,Current,2025-06-26,Active,131,Cleaned and Validated
daniel6037@upi,cust104398,Hdfc,Current,2024-12-28,Active,311,Cleaned and Validated
catherine2958@upi,cust103347,Sbi,Credit_Card_Linked,2024-07-13,Active,479,Cleaned and Validated
mary7389@upi,cust105265,Hdfc,Credit_Card_Linked,2023-11-23,Active,712,Cleaned and Validated
douglas1332@upi,cust104462,Axis,Credit_Card_Linked,2025-05-03,Active,185,Cleaned and Validated
oscar8858@upi,cust104707,Pnb,Credit_Card_Linked,2024-09-21,Active,409,Cleaned and Validated
douglas6670@upi,cust102962,Kotak,Savings,2025-04-26,Active,192,Cleaned and Validated
charles1949@upi,cust105551,Icici,Savings,2025-07-20,Blocked,107,Cleaned and Validated
mike6548@upi,cust106723,Hdfc,Current,2023-10-21,Active,745,Cleaned and Validated
dustin6841@upi,cust107469,Axis,Credit_Card_Linked,2025-08-05,Active,91,Cleaned and Validated
brandi6844@upi,cust108263,Axis,Current,2023-08-05,Active,822,Cleaned and Validated
kevin2943@upi,cust103709,Axis,Savings,2025-06-16,Active,141,Cleaned and Validated
david8307@upi,cust100801,Axis,Current,2022-03-02,Active,1343,Cleaned and Validated
yolanda3365@upi,cust109317,Icici,Savings,2023-03-23,Active,957,Cleaned and Validated
donald1225@upi,cust100610,Sbi,Credit_Card_Linked,2024-01-17,Active,657,Cleaned and Validated
colleen4074@upi,cust105930,Kotak,Current,2024-03-08,Active,606,Cleaned and Validated
mary7272@upi,cust106329,Kotak,Credit_Card_Linked,2023-08-01,Active,826,Cleaned and Validated
kathryn5050@upi,cust106078,Kotak,Current,2025-01-09,Active,299,Cleaned and Validated
jessica5865@upi,cust105877,Kotak,Current,2025-07-23,Active,104,Cleaned and Validated
melissa3072@upi,cust104619,Axis,Current,2024-10-26,Active,374,Cleaned and Validated
kelly9918@upi,cust104342,Icici,Savings,2024-10-19,Active,381,Cleaned and Validated
ryan5248@upi,cust105879,Sbi,Savings,2023-09-19,Active,777,Cleaned and Validated
jessica2327@upi,cust102009,Hdfc,Savings,2021-06-30,Active,1588,Cleaned and Validated
rebecca8897@upi,cust102332,Sbi,Credit_Card_Linked,2023-08-13,Active,814,Cleaned and Validated
craig5952@upi,cust108969,Sbi,Savings,2023-12-13,Active,692,Cleaned and Validated
mark2051@upi,cust103965,Axis,Savings,2024-12-16,Suspended,323,Cleaned and Validated
audrey8771@upi,cust105825,Pnb,Savings,2024-10-03,Active,397,Cleaned and Validated
patrick7878@upi,cust108075,Hdfc,Credit_Card_Linked,2024-05-16,Active,537,Cleaned and Validated
michele5671@upi,cust104522,Axis,Credit_Card_Linked,2023-09-07,Active,789,Cleaned and Validated
jeremy4327@upi,cust108617,Hdfc,Current,2025-07-25,Active,102,Cleaned and Validated
allison7208@upi,cust103477,Icici,Savings,2021-01-15,Active,1754,Cleaned and Validated
gina4981@upi,cust103978,Pnb,Credit_Card_Linked,2025-03-29,Active,220,Cleaned and Validated
robert1949@upi,cust108771,Axis,Savings,2024-12-22,Active,317,Cleaned and Validated
mrs.3726@upi,cust102421,Kotak,Savings,2023-06-19,Active,869,Cleaned and Validated
alexander2983@upi,cust109481,Kotak,Savings,2023-06-24,Active,864,Cleaned and Validated
jeffrey7308@upi,cust105595,Icici,Current,2024-11-29,Active,340,Cleaned and Validated
rebecca6115@upi,cust109094,Sbi,Credit_Card_Linked,2020-09-10,Active,1881,Cleaned and Validated
carrie4114@upi,cust101849,Axis,Current,2025-03-24,Active,225,Cleaned and Validated
charles6350@upi,cust101525,Pnb,Savings,2025-07-01,Active,126,Cleaned and Validated
thomas7347@upi,cust106043,Hdfc,Savings,2025-05-12,Active,176,Cleaned and Validated
caleb3861@upi,cust108563,Sbi,Current,2024-03-03,Active,611,Cleaned and Validated
manuel3680@upi,cust108212,Kotak,Savings,2024-08-15,Active,446,Cleaned and Validated
helen8521@upi,cust106484,Pnb,Current,2024-09-17,Active,413,Cleaned and Validated
peggy9223@upi,cust102584,Pnb,Current,2023-10-12,Blocked,754,Cleaned and Validated
mary3577@upi,cust108889,Sbi,Credit_Card_Linked,2025-07-23,Active,104,Cleaned and Validated
jeffrey3987@upi,cust105510,Icici,Credit_Card_Linked,2022-06-10,Active,1243,Cleaned and Validated
christopher9199@upi,cust100624,Axis,Current,2024-02-13,Suspended,630,Cleaned and Validated
cynthia8564@upi,cust108544,Pnb,Credit_Card_Linked,2023-11-13,Active,722,Cleaned and Validated
brittany2971@upi,cust106877,Pnb,Credit_Card_Linked,2024-06-16,Active,506,Cleaned and Validated
jesse9098@upi,cust101913,Hdfc,Credit_Card_Linked,2025-05-14,Active,174,Cleaned and Validated
nicole7158@upi,cust107341,Pnb,Current,2021-05-10,Active,1639,Cleaned and Validated
beth3660@upi,cust102263,Hdfc,Current,2025-05-15,Active,173,Cleaned and Validated
peter5524@upi,cust105513,Hdfc,Credit_Card_Linked,2024-07-28,Active,464,Cleaned and Validated
jared6841@upi,cust106845,Pnb,Current,2024-06-14,Active,508,Cleaned and Validated
joanna8038@upi,cust109266,Axis,Credit_Card_Linked,2024-07-27,Active,465,Cleaned and Validated
heather4119@upi,cust100303,Hdfc,Credit_Card_Linked,2025-01-10,Active,298,Cleaned and Validated
michael3873@upi,cust108108,Hdfc,Savings,2022-08-07,Active,1185,Cleaned and Validated
richard2620@upi,cust102883,Axis,Credit_Card_Linked,2024-11-12,Active,357,Cleaned and Validated
kendra6623@upi,cust109939,Hdfc,Savings,2024-06-17,Active,505,Cleaned and Validated
peter4095@upi,cust106886,Pnb,Credit_Card_Linked,2025-01-03,Active,305,Cleaned and Validated
jon6081@upi,cust103388,Hdfc,Credit_Card_Linked,2023-06-02,Suspended,886,Cleaned and Validated
diane3017@upi,cust104105,Kotak,Credit_Card_Linked,2024-08-31,Active,430,Cleaned and Validated
tammy7400@upi,cust101829,Sbi,Current,2021-07-04,Active,1584,Cleaned and Validated
lisa7049@upi,cust105546,Sbi,Credit_Card_Linked,2024-02-18,Active,625,Cleaned and Validated
david3928@upi,cust101079,Hdfc,Credit_Card_Linked,2021-05-06,Active,1643,Cleaned and Validated
tammy5620@upi,cust101829,Kotak,Savings,2021-12-10,Suspended,1425,Cleaned and Validated
joseph3122@upi,cust103672,Kotak,Current,2025-01-29,Active,279,Cleaned and Validated
james4045@upi,cust106767,Kotak,Current,2025-01-12,Active,296,Cleaned and Validated
lawrence1022@upi,cust108957,Kotak,Savings,2024-06-09,Active,513,Cleaned and Validated
darryl7952@upi,cust101433,Pnb,Current,2024-03-23,Active,591,Cleaned and Validated
lisa4158@upi,cust107037,Icici,Credit_Card_Linked,2024-03-27,Active,587,Cleaned and Validated
john4159@upi,cust107035,Icici,Current,2025-06-29,Active,128,Cleaned and Validated
natalie7465@upi,cust104290,Pnb,Current,2025-05-24,Active,164,Cleaned and Validated
thomas3830@upi,cust107439,Kotak,Savings,2024-11-05,Active,364,Cleaned and Validated
don3393@upi,cust105718,Axis,Credit_Card_Linked,2025-03-25,Active,224,Cleaned and Validated
sarah9249@upi,cust102732,Sbi,Current,2025-03-15,Active,234,Cleaned and Validated
summer5166@upi,cust109622,Sbi,Savings,2025-07-03,Active,124,Cleaned and Validated
andrew6273@upi,cust104984,Pnb,Credit_Card_Linked,2025-02-05,Active,272,Cleaned and Validated
emily1664@upi,cust100827,Icici,Savings,2024-11-20,Active,349,Cleaned and Validated
elizabeth4448@upi,cust107822,Icici,Savings,2024-11-15,Active,354,Cleaned and Validated
tamara2444@upi,cust103153,Axis,Current,2025-04-02,Active,216,Cleaned and Validated
janice9067@upi,cust106967,Sbi,Savings,2021-08-04,Active,1553,Cleaned and Validated
janice4807@upi,cust109627,Pnb,Savings,2025-07-01,Active,126,Cleaned and Validated
stephanie9055@upi,cust109442,Axis,Current,2023-08-03,Suspended,824,Cleaned and Validated
justin9590@upi,cust103650,Kotak,Current,2025-05-29,Active,159,Cleaned and Validated
patricia8438@upi,cust105649,Pnb,Savings,2024-09-02,Active,428,Cleaned and Validated
taylor4952@upi,cust100280,Kotak,Savings,2024-06-26,Active,496,Cleaned and Validated
calvin6602@upi,cust108687,Hdfc,Credit_Card_Linked,2024-03-28,Active,586,Cleaned and Validated
colin5090@upi,cust103301,Hdfc,Savings,2025-03-22,Active,227,Cleaned and Validated
michele4618@upi,cust106647,Kotak,Savings,2025-03-14,Active,235,Cleaned and Validated
darren5926@upi,cust106665,Hdfc,Savings,2025-07-19,Active,108,Cleaned and Validated
leon4345@upi,cust101852,Axis,Savings,2024-05-16,Active,537,Cleaned and Validated
jay4514@upi,cust106369,Pnb,Credit_Card_Linked,2025-02-06,Active,271,Cleaned and Validated
patricia8095@upi,cust103437,Axis,Savings,2024-08-09,Active,452,Cleaned and Validated
ronald9498@upi,cust107651,Axis,Savings,2025-06-11,Active,146,Cleaned and Validated
timothy6167@upi,cust104086,Axis,Credit_Card_Linked,2025-04-13,Active,205,Cleaned and Validated
jessica5687@upi,cust107346,Icici,Savings,2022-03-27,Active,1318,Cleaned and Validated
mathew2650@upi,cust104528,Sbi,Current,2022-12-24,Active,1046,Cleaned and Validated
laura9398@upi,cust109353,Axis,Savings,2024-11-17,Suspended,352,Cleaned and Validated
kayla4050@upi,cust102913,Kotak,Credit_Card_Linked,2025-03-24,Active,225,Cleaned and Validated
justin3432@upi,cust105544,Pnb,Credit_Card_Linked,2024-06-24,Active,498,Cleaned and Validated
janet4073@upi,cust107197,Sbi,Credit_Card_Linked,2024-08-20,Active,441,Cleaned and Validated
misty4239@upi,cust107177,Kotak,Savings,2025-07-09,Active,118,Cleaned and Validated
jay4579@upi,cust102308,Axis,Savings,2022-08-04,Active,1188,Cleaned and Validated
dr.8663@upi,cust108799,Pnb,Current,2025-06-14,Active,143,Cleaned and Validated
timothy2736@upi,cust106271,Pnb,Savings,2024-09-18,Active,412,Cleaned and Validated
julie3323@upi,cust104961,Pnb,Current,2025-07-03,Active,124,Cleaned and Validated
stephen5118@upi,cust107617,Sbi,Current,2022-02-17,Active,1356,Cleaned and Validated
george6608@upi,cust107013,Icici,Current,2025-06-24,Active,133,Cleaned and Validated
jamie8429@upi,cust101919,Axis,Credit_Card_Linked,2021-12-13,Active,1422,Cleaned and Validated
lisa6564@upi,cust108578,Sbi,Savings,2024-04-25,Active,558,Cleaned and Validated
erin2493@upi,cust107555,Axis,Savings,2024-10-07,Active,393,Cleaned and Validated
donna3135@upi,cust108705,Icici,Current,2024-07-04,Active,488,Cleaned and Validated
nicole1644@upi,cust101448,Pnb,Credit_Card_Linked,2021-10-23,Active,1473,Cleaned and Validated
karla7266@upi,cust109175,Sbi,Current,2024-12-14,Active,325,Cleaned and Validated
zachary8873@upi,cust109690,Axis,Current,2022-05-11,Active,1273,Cleaned and Validated
melissa9066@upi,cust106022,Axis,Current,2025-01-26,Active,282,Cleaned and Validated
danielle7287@upi,cust100944,Pnb,Savings,2024-04-11,Active,572,Cleaned and Validated
donald9042@upi,cust109644,Icici,Savings,2024-08-26,Active,435,Cleaned and Validated
jennifer3850@upi,cust103855,Sbi,Credit_Card_Linked,2023-10-31,Active,735,Cleaned and Validated
michelle2005@upi,cust102371,Pnb,Current,2023-08-04,Active,823,Cleaned and Validated
nancy9362@upi,cust103717,Kotak,Credit_Card_Linked,2023-08-30,Active,797,Cleaned and Validated
mike2455@upi,cust106723,Hdfc,Credit_Card_Linked,2025-07-19,Active,108,Cleaned and Validated
tiffany7778@upi,cust105957,Icici,Credit_Card_Linked,2025-06-30,Suspended,127,Cleaned and Validated
wendy2624@upi,cust108615,Pnb,Current,2022-01-26,Active,1378,Cleaned and Validated
wesley5221@upi,cust109497,Kotak,Credit_Card_Linked,2023-09-20,Active,776,Cleaned and Validated
christine7844@upi,cust108547,Hdfc,Current,2022-12-24,Active,1046,Cleaned and Validated
ivan1206@upi,cust107661,Sbi,Savings,2025-07-01,Suspended,126,Cleaned and Validated
william2954@upi,cust101351,Axis,Current,2024-07-10,Active,482,Cleaned and Validated
shannon5655@upi,cust107257,Axis,Credit_Card_Linked,2025-05-18,Active,170,Cleaned and Validated
jeffrey2936@upi,cust102360,Sbi,Current,2022-06-14,Active,1239,Cleaned and Validated
andrew1207@upi,cust106538,Icici,Savings,2025-07-13,Suspended,114,Cleaned and Validated
amy8660@upi,cust104531,Hdfc,Credit_Card_Linked,2024-12-03,Active,336,Cleaned and Validated
jessica7001@upi,cust109652,Sbi,Savings,2022-06-27,Active,1226,Cleaned and Validated
amanda1134@upi,cust107231,Hdfc,Credit_Card_Linked,2025-01-22,Active,286,Cleaned and Validated
samuel2500@upi,cust102618,Axis,Current,2025-07-18,Active,109,Cleaned and Validated
robert4085@upi,cust101660,Pnb,Savings,2024-03-22,Active,592,Cleaned and Validated
peter9469@upi,cust107835,Axis,Current,2024-10-29,Active,371,Cleaned and Validated
donald9944@upi,cust109681,Axis,Current,2024-06-26,Active,496,Cleaned and Validated
mrs.2820@upi,cust100622,Icici,Credit_Card_Linked,2025-03-25,Active,224,Cleaned and Validated
sydney7465@upi,cust102080,Axis,Credit_Card_Linked,2023-11-22,Active,713,Cleaned and Validated
shannon2262@upi,cust102127,Icici,Credit_Card_Linked,2024-10-11,Active,389,Cleaned and Validated
jessica7202@upi,cust104421,Pnb,Savings,2025-08-01,Active,95,Cleaned and Validated
catherine4041@upi,cust104802,Icici,Savings,2025-06-04,Active,153,Cleaned and Validated
michael1058@upi,cust107701,Kotak,Savings,2024-10-23,Active,377,Cleaned and Validated
anita9988@upi,cust104256,Icici,Credit_Card_Linked,2024-11-14,Active,355,Cleaned and Validated
dennis9306@upi,cust100122,Hdfc,Credit_Card_Linked,2023-02-08,Active,1000,Cleaned and Validated
bridget5167@upi,cust109499,Axis,Savings,2023-04-14,Active,935,Cleaned and Validated
amy2639@upi,cust104076,Hdfc,Current,2023-03-06,Suspended,974,Cleaned and Validated
anita3204@upi,cust109489,Kotak,Current,2025-07-23,Active,104,Cleaned and Validated
gabriel8253@upi,cust101984,Hdfc,Current,2025-01-06,Active,302,Cleaned and Validated
david8473@upi,cust106553,Pnb,Savings,2025-05-07,Active,181,Cleaned and Validated
keith4889@upi,cust100186,Axis,Current,2025-05-14,Active,174,Cleaned and Validated
tammy3349@upi,cust108247,Hdfc,Savings,2025-06-29,Active,128,Cleaned and Validated
jimmy4645@upi,cust104426,Hdfc,Credit_Card_Linked,2025-05-18,Active,170,Cleaned and Validated
maria5337@upi,cust109520,Icici,Credit_Card_Linked,2025-08-05,Active,91,Cleaned and Validated
mario2510@upi,cust108362,Kotak,Current,2025-06-13,Active,144,Cleaned and Validated
amanda1497@upi,cust106816,Kotak,Savings,2022-01-22,Active,1382,Cleaned and Validated
elizabeth5058@upi,cust107147,Icici,Current,2025-04-06,Active,212,Cleaned and Validated
kelly3846@upi,cust106383,Axis,Savings,2025-07-11,Active,116,Cleaned and Validated
debra4175@upi,cust105044,Kotak,Credit_Card_Linked,2023-03-22,Active,958,Cleaned and Validated
raven7119@upi,cust103547,Axis,Current,2025-07-19,Active,108,Cleaned and Validated
tracy9879@upi,cust107582,Pnb,Credit_Card_Linked,2023-08-01,Active,826,Cleaned and Validated
kathleen1423@upi,cust105628,Pnb,Current,2025-07-02,Active,125,Cleaned and Validated
lawrence5380@upi,cust106488,Icici,Current,2023-10-10,Active,756,Cleaned and Validated
chris4466@upi,cust103715,Icici,Credit_Card_Linked,2024-07-02,Active,490,Cleaned and Validated
kimberly2297@upi,cust107590,Hdfc,Savings,2025-04-12,Blocked,206,Cleaned and Validated
rebecca6869@upi,cust103884,Axis,Savings,2024-06-16,Active,506,Cleaned and Validated
scott3318@upi,cust100856,Hdfc,Current,2025-03-18,Suspended,231,Cleaned and Validated
justin1012@upi,cust106544,Icici,Savings,2025-06-27,Active,130,Cleaned and Validated
deborah2573@upi,cust101553,Icici,Savings,2022-08-19,Active,1173,Cleaned and Validated
allison4725@upi,cust101159,Hdfc,Credit_Card_Linked,2024-08-24,Active,437,Cleaned and Validated
mark8811@upi,cust108002,Icici,Credit_Card_Linked,2025-02-27,Active,250,Cleaned and Validated
justin5587@upi,cust103774,Axis,Savings,2025-02-26,Active,251,Cleaned and Validated
julie6803@upi,cust105633,Sbi,Savings,2025-06-10,Active,147,Cleaned and Validated
dr.8897@upi,cust100307,Icici,Credit_Card_Linked,2023-03-13,Active,967,Cleaned and Validated
